Tokenized,Label_Encoded
"['kabinet', 'udah', 'jalan', 'programprogram', 'janji']",1
"['cuma', 'mao', 'program', 'pajak', 'kabinetkita', 'peres', 'kl', 'coblos', 'joget']",-1
"['pks', 'memangemdukung', 'anies', 'pilpres', 'kemarin', 'gelora', 'gak', 'terima', 'kader', 'pks', 'masuk', 'kabinet']",-1
"['gak', 'bilang', 'anies', 'bawa', 'surga', 'kagak', 'urus', 'ama', 'anies', 'minggu', 'perintah', 'prabowo', 'udah', 'red', 'flag', 'anies', 'kabinet', 'situ']",-1
"['kabinet', 'booby', 'kartanegara', 'kosong']",0
"['hitung', 'jam', 'kabinet', 'wowo', 'udah', 'gempar']",-1
"['tri', 'guwa', 'suka', 'kabinet', 'jokowi', 'bu', 'retno']",-1
"['presiden', 'prabowo', 'alas', 'bekal', 'menteri', 'kabinet', 'ada', 'akmil', 'magelang']",0
"['kicau', 'kabinet', 'masuk', 'bui', 'kayak']",-1
"['senin', 'penuh', 'berkah', 'senin', 'jajar', 'menteri', 'kabinet', 'merah', 'putih', 'penuh', 'semangat', 'tantang', 'depan', 'selamat', 'good', 'luck']",1
"['biaya', 'bekal', 'kabinet', 'merah', 'putih', 'uang', 'pribadi', 'prabowo', 'super', 'man', 'super', 'team']",0
"['reshuffle', 'bagus', 'kabinet', 'gemuk', 'gitu', 'porsi', 'rang', 'eh', 'parlementer', 'soalnua', 'ganti', 'ganti', 'wkwk']",-1
"['paska', 'lantik', 'kabinet', 'kalang', 'kabut', 'nyebokin', 'jilatin']",-1
"['teori', 'kerja', 'nilai', 'kerja', 'kerja', 'evaluasi', 'ingat', 'kerja', 'nilai', 'evaluasi', 'dampak', 'efek', 'brlanjut', 'putus', 'evaluasi', 'reshuffle', 'oktober', 'umur', 'kabinet', 'ken', 'jokowi', 'fyi']",-1
"['aksi', 'kabinet', 'indonesia', 'gemoy', 'gtbahlil', 'men', 'esdm', 'raih', 's', 'scr', 'kontroversial', 'gtpigai', 'men', 'ham', 'anggar', 'miliar', 't', 'gtyusril', 'menko', 'hukum', 'tragedi', 'langgar', 'ham', 'berat', 'gtyandri', 'men', 'desa', 'surat', 'kop', 'tri', 'urus', 'pribadi']",-1
"['alokasi', 'anggar', 'tri', 'sorot', 'amp', 'kritik', 'selang', 'kabinet', 'lantik', 'makan', 'gratis', 'anggar', 'jumbo', 'triliun', 'kmdn', 'kementrianbadan', 'urus', 'tega', 'hukumampdemokrasi', 'berantas', 'kkn', 'lbh', 'miris', 'anggar', 'ham', 't']",-1
"['stample', 'kabinet', 'lanjut', 'bijak', 'lanjut', 'bungkam', 'lawan', 'politik', 'nyata']",-1
"['dapat', 'mari', 'lihat', 'kabinet', 'prabowo', 'mulyono', 'cari', 'kerja', 'tinggal', 'evaluasi', 'nilai', 'bawah', 'kah']",-1
"['kabinet', 'gemuk', 'libat', 'orang', 'bikin', 'blunder', 'udah', 'bener', 'keep', 'ur', 'circle', 'small']",-1
"['keren', 'ekonomi', 'digital', 'kuat', 'berkat', 'kebijakankebijakan', 'cerdas', 'kabinet', 'merah', 'putih']",1
"['tarik', 'simpati', 'suara', 'pilih', 'kampanye', 'pilih', 'kabinet', 'bentuk', 'menteri', 'suruh', 'ban', 'yaaaa', 'bodoh', 'orang', 'bodoh']",-1
"['menteri', 'kabinet', 'merah', 'putih', 'latar', 'karirnya', 'orang', 'sawit', 'wkwkw', 'arah']",-1
"['program', 'hilir', 'kabinet', 'merah', 'putih', 'prabowogibran', 'ekonom', 'sektorsektor', 'fokus', 'ekonom', 'pusat', 'ekonomi', 'makro', 'uang', 'brin', 'saran', 'perintah', 'kabinet', 'merah', 'putih', 'prabowogibran', 'fokus', 'hilir']",0
"['kabinet', 'merah', 'putih', 'maksimal', 'kejar', 'target', 'kerja', 'menteri', 'paksa', 'keras', 'kerja', 'baik', 'saing', 'bukti', 'kompetensi', 'sesuai', 'tugas', 'emban']",-1
"['kaya', 'nya', 'isi', 'kabinet', 'menteri', 'nya', 'e', 'aneh', 'moga', 'indonesia', 'maju', 'merdeka']",-1
"['ekonomi', 'stabil', 'berkat', 'bijak', 'bijak', 'kabinet', 'merah', 'putih']",1
"['rapat', 'kabinet', 'perdana', 'bahas', 'ikngk']",-1
"['kader', 'nu', 'kabinet', 'merah', 'putih', 'tri', 'wamen', 'n', 'ketua', 'lembaga']",1
"['bom', 'minggu', 'tri', 'udah', 'langgar', 'x', 'kabinet', 'cap', 'opo', 'paakpak']",-1
"['pede', 'kendali', 'dn', 'anggota', 'kabinet', 'sekarangada', 'watak', 'hewan', 'sana', 'lapar', 'kenyang', 'seblmnyawaspadai', 'cengkeram', 'jokowi', 'tampung', 'hasil', 'pecat', 'partai', 'projo']",-1
"['biar', 'marwahnya', 'kabinet', 'cengengesan', 'mukidi']",-1
"['kabinet', 'gemuk', 'gaji', 'apbn', 'tekor', 'nutup', 'nambah', 'hutang', 'peras', 'rakyat', 'gemuk', 'jabat']",-1
"['negara', 'kepada', 'negara', 'jfk', 'salah', 'prabowo', 'subianto', 'keluar', 'uang', 'pribadi', 'ada', 'retret', 'anggota', 'kabinet', 'merah', 'putih', 'pimpin', 'salah', 'niat', 'tulus']",1
"['kalo', 'masuk', 'kabinet', 'indonesia', 'cocok', 'mana']",0
"['presiden', 'prabowo', 'subianto', 'lantik', 'orang', 'isi', 'kabinet', 'merah', 'putih', 'periode', 'umum', 'pekan', 'prabowo', 'kenal', 'nama', 'menteri', 'jabat', 'menteri', 'koordinator', 'wakil']",0
"['bilang', 'kabinet', 'balas']",-1
"['presidenaparat', 'hukum', 'berantas', 'judi', 'online', 'kabinet']",-1
"['bicara', 'kucing', 'pare', 'kucing', 'anak', 'buah', 'senggol', 'operasi', 'periksa', 'pare', 'kabinet', 'kena', 'kucing', 'meoooonnnggg']",-1
"['kabinet', 'merah', 'putih', 'kerja', 'keras', 'baik', 'amanah', 'handal', 'hebat', 'akselerasi', 'wujud', 'sejahtera', 'rakyat', 'nkri', 'maju', 'bangsanegara', 'narasi', 'maju', 'negara', 'kembang', 'global', 'south']",-1
"['kabinet', 'kerja', 'kerja', 'kerja', 'pt']",0
"['gak', 'presiden', 'peduli', 'rakyat', 'menteri', 'kabinet', 'indonesia', 'maju', 'semangat']",1
"['tunggu', 'janji', 'evaluasi', 'minggu', 'cmiiw', 'lho', 'udah', 'bikin', 'malu', 'kabinet', 'menteri', 'kaget', 'sampe', 'malu', 'logo', 'menteri', 'acara', 'pribadi', 'udah', 'nasihat', 'mahfud', 'md']",-1
"['anggota', 'kabinet', 'bikin', 'gaduh', 'mulaik', 'liat', 'unjuk', 'tangkas']",-1
"['sidang', 'kabinet', 'perdana', 'prabowo', 'patuh', 'keras', 'copot']",0
"['pengin', 'dengar', 'saudara', 'non', 'biar', 'kalah', 'efek', 'kabinet', 'super', 'gemuk', 'kabul', 'bodoh', 'jgn', 'lupa', 'komennya']",-1
"['kabinet', 'kabinet', 'wani', 'piro']",-1
"['siap', 'prabowo', 'rogoh', 'kocek', 'pribadi', 'biaya', 'retreat', 'kabinet', 'magelang', 'habis']",-1
"['percaya', 'kabinet', 'merah', 'putih', 'solusi', 'nyata', 'masalahmasalah', 'desak']",1
"['sorot', 'namanama', 'sohor', 'masuk', 'kabinet']",-1
"['alih', 'ybs', 'status', 'presiden', 'ketua', 'partai', 'giat', 'kampanye', 'serta', 'surat', 'cuti', 'ybs', 'presiden', 'min', 'bual', 'kelen', 'amatir', 'bagak', 'patriot', 'gampang', 'tipu', 'mulyono', 'anjing', 'kabinet']",-1
"['kepala', 'kantor', 'komunikasi', 'presiden', 'hasan', 'nasbi', 'presiden', 'prabowo', 'subianto', 'giat', 'retret', 'kabinet', 'akademi', 'militer', 'magelang', 'jawa', 'bulan', 'lantik', 'kepala', 'negara']",1
"['tenang', 'toti', 'karbitan', 'kuasa', 'kabinet']",-1
"['harap', 'tetap', 'menang', 'lantik', 'isi', 'kabinet', 'tindak', 'kerja']",-1
"['cek', 'dekoruma', 'sano', 'meja', 'ajar', 'minimal', 'sudut', 'meja', 'kerja', 'kayu', 'putih', 'l', 'lemari', 'kabinet', 'rak', 'harga', 'rp', 'dapat', 'shopee']",0
"['sekretaris', 'fraksi', 'golkar', 'dpr', 'mukhtarudin', 'dorong', 'kabinet', 'merahputih', 'prabowo', 'subianto', 'kuat', 'komitmen', 'cipta', 'hijau', 'lanjut', 'langkah', 'strategis', 'wujud', 'mandiri', 'energi', 'nasional']",1
"['video', 'ahy', 'nostalgia', 'bekal', 'kabinet', 'akmil', 'magelang']",0
